Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,BioSampleModel,tissue,dev_stage,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Cultivar,BIOMATERIAL_PROVIDER,isolate,lat_lon,Collection_Date,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,external_id,INSDC_last_update,ENA_first_public,common_name,INSDC_first_public,INSDC_center_alias,ENA_last_update,Ecotype,collected_by,AGE,replicate,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,SEQUENCING_CENTER (run),strain,HOST,isolation_source,sample_type,scientific_name,Depth,elev,management,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),altitude,environment_(biome),environment_(feature),environment_(material),investigation_type,miscellaneous_environmental_package,project_name,Sequencing_method,biotic_relationship,ENA-LAST-UPDATE,estimated_size,num_replicons,variety,ENA-FIRST-PUBLIC,subspecies,genotype,ref_biomaterial,env_biome,Specimen_voucher,env_feature,env_material,ploidy,propagation,sub_species,collectorNo,culture-collection,host_tissue_sampled,library_preparation_date (exp),plant_developmental_stage,plant_growth_medium,plant_structure,chem_administration,culture_collection,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),identified_by,lab_host,passage_history,serotype,Serovar,sex,type-material,collection_method,growth_med,host_description,Host_disease,Other_strain_designation,pathotype,plant_body_site,provider,samp_collect_device,samp_mat_process,source_material_id,specific_host,specimen_category,subgroup,subtype,Temp,trophic_level,uFORGE_Sample_ID,alias,bio_material,geographic_location_(altitude),geographical_origin,height_or_length,isolation_and_growth_condition,lat_lEn,mating_type,organism_common_name,population,samp_size,treatment
ERR894980,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974383,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,400000000,282974023,"sra,run.zq,fastq","gs,s3,ena,ncbi","ena,ncbi.public,gs.us-east1,s3.us-east-1",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894981,WGS,PRJEB9368,SAMEA3402009,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974384,Illumina HiSeq 2000,AR15,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402009,ERP010461,100,235356300,168606762,"run.zq,fastq,sra","s3,ena,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,ena",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,AR15-DNAseq,AR15-DNAseq,SAMEA3402009,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894982,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974385,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,255715554,"run.zq,fastq,sra","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.us-east1,ena",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894983,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974386,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,256589330,"fastq,sra,run.zq","ncbi,s3,gs,ena","s3.us-east-1,ena,ncbi.public,gs.us-east1",2016-09-29T00:19:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894984,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974387,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,256120485,"sra,run.zq,fastq","s3,gs,ncbi,ena","gs.us-east1,s3.us-east-1,ena,ncbi.public",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894985,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974388,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,261768008,"fastq,run.zq,sra","ena,s3,ncbi,gs","s3.us-east-1,gs.us-east1,ena,ncbi.public",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894986,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974389,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,265219260,"fastq,sra,run.zq","gs,s3,ncbi,ena","ena,ncbi.public,s3.us-east-1,gs.us-east1",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894987,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974390,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,267344026,"sra,fastq,run.zq","s3,ena,ncbi,gs","ena,s3.us-east-1,ncbi.public,gs.us-east1",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894988,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974391,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,270045823,"sra,run.zq,fastq","ncbi,gs,s3,ena","s3.us-east-1,gs.us-east1,ncbi.public,ena",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894989,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974392,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,260055844,"run.zq,sra,fastq","ena,ncbi,s3,gs","gs.us-east1,ena,ncbi.public,s3.us-east-1",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894990,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974393,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,258334035,"run.zq,fastq,sra","ena,ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public,ena",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894991,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974394,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,257324488,"fastq,sra,run.zq","ena,gs,s3,ncbi","ncbi.public,ena,gs.us-east1,s3.us-east-1",2016-09-29T00:20:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894992,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974395,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,263657630,"fastq,sra,run.zq","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,ena",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894993,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974396,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,266855705,"run.zq,fastq,sra","gs,ncbi,ena,s3","s3.us-east-1,ena,gs.us-east1,ncbi.public",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894994,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974397,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,269764539,"fastq,run.zq,sra","s3,gs,ena,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,ena",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894995,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974398,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,271826354,"sra,run.zq,fastq","ena,gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,ena",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894996,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974399,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,267700087,"fastq,run.zq,sra","gs,ncbi,s3,ena","gs.us-east1,ncbi.public,s3.us-east-1,ena",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894997,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974400,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,263251279,"run.zq,fastq,sra","s3,ena,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,ena",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894998,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974401,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,262937156,"fastq,sra,run.zq","ncbi,s3,gs,ena","ncbi.public,ena,s3.us-east-1,gs.us-east1",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR894999,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974402,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,266223035,"sra,fastq,run.zq","ena,gs,ncbi,s3","s3.us-east-1,ena,ncbi.public,gs.us-east1",2016-09-29T00:21:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895000,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974403,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,269048792,"fastq,sra,run.zq","gs,ena,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.us-east1",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895001,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974404,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,272344056,"run.zq,fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,ena,gs.us-east1",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895002,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974405,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,274790587,"fastq,sra,run.zq","ena,ncbi,gs,s3","ena,s3.us-east-1,gs.us-east1,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895003,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974406,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,269568828,"fastq,run.zq,sra","s3,ena,gs,ncbi","gs.us-east1,s3.us-east-1,ena,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895004,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974407,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,255833002,"sra,fastq,run.zq","s3,ena,gs,ncbi","ena,s3.us-east-1,gs.us-east1,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895005,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974408,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,256214168,"run.zq,fastq,sra","gs,ena,s3,ncbi","gs.us-east1,s3.us-east-1,ena,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895006,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974409,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,257787640,"fastq,run.zq,sra","gs,ncbi,ena,s3","ena,s3.us-east-1,gs.us-east1,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895007,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974410,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,261671111,"sra,fastq,run.zq","ena,s3,ncbi,gs","s3.us-east-1,ena,gs.us-east1,ncbi.public",2016-09-29T00:22:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR895008,WGS,PRJEB9368,SAMEA3402010,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,public,ERX974411,Illumina HiSeq 2000,Caturra,SINGLE,RANDOM,GENOMIC,Coffea arabica,ILLUMINA,2016-09-28T00:00:00Z,SAMEA3402010,ERP010461,100,400000000,264069899,"fastq,sra,run.zq","ena,s3,ncbi,gs","s3.us-east-1,ena,ncbi.public,gs.us-east1",2016-09-29T00:23:00Z,1,,,,,,,,,,,,2016-09-12,2018-11-16,Institut de Recherche pour le Developpement,public,Caturra-DNAseq,Caturra-DNAseq,SAMEA3402010,2015-05-21T09:50:39Z,2016-09-12,coffee,2016-09-12T17:02:02Z,IRD,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
